software;version;is_detected;cve_list;href;description
Apache HTTP Server;2.4.29;True;['CVE-2022-23943'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-23943;Out-of-bounds Write vulnerability in mod_sed of Apache HTTP Server allows an attacker to overwrite heap memory with possibly attacker provided data. This issue affects Apache HTTP Server 2.4 version 2.4.52 and prior versions.
Apache HTTP Server;2.4.29;True;['CVE-2022-26377'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-26377;Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.53 and prior versions.
Apache HTTP Server;2.4.29;True;['CVE-2022-28614'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28614;The ap_rwrite() function in Apache HTTP Server 2.4.53 and earlier may read unintended memory if an attacker can cause the server to reflect very large input using ap_rwrite() or ap_rputs(), such as with mod_luas r:puts() function. Modules compiled and distributed separately from Apache HTTP Server that use the 'ap_rputs' function and may pass it a very large (INT_MAX or larger) string must be compiled against current headers to resolve the issue.
Apache HTTP Server;2.4.29;True;['CVE-2022-28615'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-28615;Apache HTTP Server 2.4.53 and earlier may crash or disclose information due to a read beyond bounds in ap_strcmp_match() when provided with an extremely large input buffer. While no code distributed with the server can be coerced into such a call, third-party modules or lua scripts that use ap_strcmp_match() may hypothetically be affected.
Apache HTTP Server;2.4.29;True;['CVE-2022-29404'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-29404;In Apache HTTP Server 2.4.53 and earlier, a malicious request to a lua script that calls r:parsebody(0) may cause a denial of service due to no default limit on possible input size.
Apache HTTP Server;2.4.29;True;['CVE-2022-30556'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-30556;Apache HTTP Server 2.4.53 and earlier may return lengths to applications calling r:wsread() that point past the end of the storage allocated for the buffer.
Apache HTTP Server;2.4.29;True;['CVE-2022-31813'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-31813;Apache HTTP Server 2.4.53 and earlier may not send the X-Forwarded-* headers to the origin server based on client side Connection header hop-by-hop mechanism. This may be used to bypass IP based authentication on the origin server/application.
Apache HTTP Server;2.4.29;True;['CVE-2022-36760'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-36760;Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to.  This issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.54 and prior versions.
Apache HTTP Server;2.4.29;True;['CVE-2022-37436'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2022-37436;Prior to Apache HTTP Server 2.4.55, a malicious backend can cause the response headers to be truncated early, resulting in some headers being incorporated into the response body. If the later headers have any security purpose, they will not be interpreted by the client.
Apache HTTP Server;2.4.29;True;['CVE-2023-25690'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-25690;"Some mod_proxy configurations on Apache HTTP Server versions 2.4.0 through 2.4.55 allow a HTTP Request Smuggling attack.




Configurations are affected when mod_proxy is enabled along with some form of RewriteRule
 or ProxyPassMatch in which a non-specific pattern matches
 some portion of the user-supplied request-target (URL) data and is then
 re-inserted into the proxied request-target using variable 
substitution. For example, something like:




RewriteEngine on
RewriteRule ""^/here/(.*)"" ""http://example.com:8080/elsewhere?$1""; [P]
ProxyPassReverse /here/ http://example.com:8080/


Request splitting/smuggling could result in bypass of access controls in the proxy server, proxying unintended URLs to existing origin servers, and cache poisoning. Users are recommended to update to at least version 2.4.56 of Apache HTTP Server.


"
Apache HTTP Server;2.4.29;True;['CVE-2023-31122'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-31122;"Out-of-bounds Read vulnerability in mod_macro of Apache HTTP Server.This issue affects Apache HTTP Server: through 2.4.57.

"
Apache HTTP Server;2.4.29;True;['CVE-2023-44487', 'CVE-2023-45802'];https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2023-45802;"When a HTTP/2 stream was reset (RST frame) by a client, there was a time window were the request's memory resources were not reclaimed immediately. Instead, de-allocation was deferred to connection close. A client could send new requests and resets, keeping the connection busy and open and causing the memory footprint to keep on growing. On connection close, all resources were reclaimed, but the process might run out of memory before that.

This was found by the reporter during testing of CVE-2023-44487 (HTTP/2 Rapid Reset Exploit) with their own test client. During ""normal"" HTTP/2 use, the probability to hit this bug is very low. The kept memory would not become noticeable before the connection closes or times out.

Users are recommended to upgrade to version 2.4.58, which fixes the issue.
"
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;# Vulnerable docker images for CVE-2021-41773 Apache path traver...
Apache HTTP Server;2.4.29;True;['CVE-2023-44487'];;"# CVE-2023-44487 (HTTP/2 Rapid Reset)
There are some examples i..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;"# CVE-2021-41773 ( Apache / 2.4.49 )
CVE-2021-41773 exploit by G..."
Apache HTTP Server;2.4.29;True;['CVE-2023-44487'];;"# HTTP2 Rapid Reset Attack: CVE-2023-44487
Quick exploit to test..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;"# CVE-2021-41773
Path Traversal for Apache 2.4.49

## Affected b..."
Apache HTTP Server;2.4.29;True;['CVE-2021-42013'];;"# cve-2021-42013
Apache 2.4.50 Path traversal vulnerabi..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;"# CVE-2021-41773 Shodan scanner
CVE-2021-41773 Shodan scanner vi..."
Apache HTTP Server;2.4.29;True;['2019-0211', 'CVE-2019-0211'];https://www.exploit-db.com/exploits/46676;
Apache HTTP Server;2.4.29;True;['2021-41773', 'CVE-2021-41773'];https://www.exploit-db.com/exploits/50383;
Apache HTTP Server;2.4.29;True;['2021-42013', 'CVE-2021-42013'];https://www.exploit-db.com/exploits/50406;
Apache HTTP Server;2.4.29;True;['2021-42013', 'CVE-2021-42013'];https://www.exploit-db.com/exploits/50446;
Apache HTTP Server;2.4.29;True;['2021-41773', '2021-42013', 'CVE-2021-41773', 'CVE-2021-42013'];https://www.exploit-db.com/exploits/50512;
Apache HTTP Server;2.4.29;True;['2021-44790', 'CVE-2021-44790'];https://www.exploit-db.com/exploits/51193;
Apache HTTP Server;2.4.29;True;['CVE-2019-0211'];;"
Apache 2.4.17  2.4.38 - apache2ctl graceful logrotate Local Privilege Escalation"
Apache HTTP Server;2.4.29;True;['CVE-2023-44487'];;"# HTTP/2 Rapid Reset Client (C#)

The HTTP/2 Rapid Reset Client,..."
Apache HTTP Server;2.4.29;True;['CVE-2021-42013'];;"# Usage cve-2021-42013.py
### Check for Path Traversal and Remot..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;"# Mitigation-CVE-2021-41773-
Shell Script to mitigate CVE-2021-4..."
Apache HTTP Server;2.4.29;True;['CVE-2021-40438'];;"# CVE-2021-40438 exploit PoC with Docker setup

CD into the dire..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;# CVE-2021-41773_Ex...
Apache HTTP Server;2.4.29;True;['CVE-2021-41773'];;"# CVE-2021-41773

apache http server vulnerability (only works 2..."
Apache HTTP Server;2.4.29;True;['CVE-2021-41773', 'CVE-2021-42013'];https://www.rapid7.com/db/modules/auxiliary/scanner/http/apache_normalize_path/;"This module scans for an unauthenticated RCE vulnerability which exists in Apache version 2.4.49 (CVE-2021-41773). If files outside of the document root are not protected by ‘require all denied’ and CGI has been explicitly enabled, it can be used to execute arbitrary commands (Remote Command Execution). This vulnerability has been reintroduced in Apache 2.4.50 fix (CVE-2021-42013).
"
Apache HTTP Server;2.4.29;True;['CVE-2021-41773', 'CVE-2021-42013'];https://www.rapid7.com/db/modules/exploit/multi/http/apache_normalize_path_rce/;"This module exploit an unauthenticated RCE vulnerability which exists in Apache version 2.4.49 (CVE-2021-41773). If files outside of the document root are not protected by ‘require all denied’ and CGI has been explicitly enabled, it can be used to execute arbitrary commands (Remote Command Execution). This vulnerability has been reintroduced in Apache 2.4.50 fix (CVE-2021-42013).
"
Apache HTTP Server;2.4.29;True;['CVE-2023-31122'];https://osv.dev/vulnerability/BIT-2023-31122;Out-of-bounds Read vulnerability in mod_macro of Apache HTTP Server.This issue affects Apache HTTP Server: through 2.4.57.
Apache HTTP Server;2.4.29;True;['CVE-2023-43622'];https://osv.dev/vulnerability/BIT-2023-43622;"An attacker, opening a HTTP/2 connection with an initial window size of 0, was able to block handling of that connection indefinitely in Apache HTTP Server. This could be used to exhaust worker resources in the server, similar to the well known ""slow loris"" attack pattern.This has been fixed in version 2.4.58, so that such connection are terminated properly after the configured connection timeout.This issue affects Apache HTTP Server: from 2.4.55 through 2.4.57.Users are recommended to upgrade to version 2.4.58, which fixes the issue."
Apache HTTP Server;2.4.29;True;['CVE-2023-44487', 'CVE-2023-45802'];https://osv.dev/vulnerability/BIT-2023-45802;"When a HTTP/2 stream was reset (RST frame) by a client, there was a time window were the request's memory resources were not reclaimed immediately. Instead, de-allocation was deferred to connection close. A client could send new requests and resets, keeping the connection busy and open and causing the memory footprint to keep on growing. On connection close, all resources were reclaimed, but the process might run out of memory before that.This was found by the reporter during testing of CVE-2023-44487 (HTTP/2 Rapid Reset Exploit) with their own test client. During ""normal"" HTTP/2 use, the probability to hit this bug is very low. The kept memory would not become noticeable before the connection closes or times out.Users are recommended to upgrade to version 2.4.58, which fixes the issue."
Apache HTTP Server;2.4.29;True;['CVE-2020-11984'];https://osv.dev/vulnerability/BIT-apache-2020-11984;Apache HTTP server 2.4.32 to 2.4.44 mod_proxy_uwsgi info disclosure and possible RCE
Apache HTTP Server;2.4.29;True;['CVE-2020-11993'];https://osv.dev/vulnerability/BIT-apache-2020-11993;"Apache HTTP Server versions 2.4.20 to 2.4.43 When trace/debug was enabled for the HTTP/2 module and on certain traffic edge patterns, logging statements were made on the wrong connection, causing concurrent use of memory pools. Configuring the LogLevel of mod_http2 above ""info"" will mitigate this vulnerability for unpatched servers."
Apache HTTP Server;2.4.29;True;['CVE-2020-13938'];https://osv.dev/vulnerability/BIT-apache-2020-13938;Apache HTTP Server versions 2.4.0 to 2.4.46 Unprivileged local users can stop httpd on Windows
Apache HTTP Server;2.4.29;True;['CVE-2020-13950'];https://osv.dev/vulnerability/BIT-apache-2020-13950;Apache HTTP Server versions 2.4.41 to 2.4.46 mod_proxy_http can be made to crash (NULL pointer dereference) with specially crafted requests using both Content-Length and Transfer-Encoding headers, leading to a Denial of Service
Apache HTTP Server;2.4.29;True;['CVE-2020-1927'];https://osv.dev/vulnerability/BIT-apache-2020-1927;In Apache HTTP Server 2.4.0 to 2.4.41, redirects configured with mod_rewrite that were intended to be self-referential might be fooled by encoded newlines and redirect instead to an an unexpected URL within the request URL.
Apache HTTP Server;2.4.29;True;['CVE-2020-1934'];https://osv.dev/vulnerability/BIT-apache-2020-1934;In Apache HTTP Server 2.4.0 to 2.4.41, mod_proxy_ftp may use uninitialized memory when proxying to a malicious FTP server.
Apache HTTP Server;2.4.29;True;['CVE-2020-35452'];https://osv.dev/vulnerability/BIT-apache-2020-35452;Apache HTTP Server versions 2.4.0 to 2.4.46 A specially crafted Digest nonce can cause a stack overflow in mod_auth_digest. There is no report of this overflow being exploitable, nor the Apache HTTP Server team could create one, though some particular compiler and/or compilation option might make it possible, with limited consequences anyway due to the size (a single byte) and the value (zero byte) of the overflow
Apache HTTP Server;2.4.29;True;['CVE-2020-9490'];https://osv.dev/vulnerability/BIT-apache-2020-9490;"Apache HTTP Server versions 2.4.20 to 2.4.43. A specially crafted value for the 'Cache-Digest' header in a HTTP/2 request would result in a crash when the server actually tries to HTTP/2 PUSH a resource afterwards. Configuring the HTTP/2 feature via ""H2Push off"" will mitigate this vulnerability for unpatched servers."
Apache HTTP Server;2.4.29;True;['CVE-2021-26690'];https://osv.dev/vulnerability/BIT-apache-2021-26690;Apache HTTP Server versions 2.4.0 to 2.4.46 A specially crafted Cookie header handled by mod_session can cause a NULL pointer dereference and crash, leading to a possible Denial Of Service
Apache HTTP Server;2.4.29;True;['CVE-2021-26691'];https://osv.dev/vulnerability/BIT-apache-2021-26691;In Apache HTTP Server versions 2.4.0 to 2.4.46 a specially crafted SessionHeader sent by an origin server could cause a heap overflow
Apache HTTP Server;2.4.29;True;['CVE-2021-30641'];https://osv.dev/vulnerability/BIT-apache-2021-30641;Apache HTTP Server versions 2.4.39 to 2.4.46 Unexpected matching behavior with 'MergeSlashes OFF'
Apache HTTP Server;2.4.29;True;['CVE-2021-31618'];https://osv.dev/vulnerability/BIT-apache-2021-31618;Apache HTTP Server protocol handler for the HTTP/2 protocol checks received request headers against the size limitations as configured for the server and used for the HTTP/1 protocol as well. On violation of these restrictions and HTTP response is sent to the client with a status code indicating why the request was rejected. This rejection response was not fully initialised in the HTTP/2 protocol handler if the offending header was the very first one received or appeared in a a footer. This led to a NULL pointer dereference on initialised memory, crashing reliably the child process. Since such a triggering HTTP/2 request is easy to craft and submit, this can be exploited to DoS the server. This issue affected mod_http2 1.15.17 and Apache HTTP Server version 2.4.47 only. Apache HTTP Server 2.4.47 was never released.
